date,time,tweet,tweet_id,hashtags,user_id,username,location,num_followers,geo_enabled,long,lat,relevant,neg_sent_score,neu_sent_score,pos_sent_score,compound_sent_score,sent_class,query_location
2022-01-16,22:19:51,Coyote looking for underground nutrition #coyote #wildlife #photography https://t.co/gqN7zXTdpX,1482840047875330050,"['coyote', 'wildlife', 'photography']",2779121137,LRameyPhotos,"Malibu, CA",342,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-16,22:18:26,California Valley Coyote with a wound on her bum #coyote #wounded #wildlifephotography She appears healthy otherwise. https://t.co/udJkM5fM4z,1482839691686600710,"['coyote', 'wounded', 'wildlifephotography']",2779121137,LRameyPhotos,"Malibu, CA",342,True,,,0.0,0.0,0.856,0.144,0.4019,positive,
2022-01-16,17:54:01,"@BunnyNamedCoava FROM: “Mrs. Latte”; Oh, no!  I can imagine the alarm!!😱. We have wild critters here. We have Possum, Squirrels, Raccoons and crazy evil Coyotes.  Sure can understand your being upset.  Don’t sneak outside and your human will chase them away.",1482773145597530141,[],2520327521,CaliTenkey,So. California,390,False,,,1.0,0.314,0.647,0.039,-0.9449,negative,
2022-01-16,17:15:06,@Coyote_girls_JP Cutie...😍😍😍,1482763353311244290,[],626758871,StuSchwiebert,Southern California,1773,False,,,0.0,0.0,0.465,0.535,0.8885,positive,
2022-01-16,14:14:34,"@RajGiri_303 With all due respect, that’s like saying Wyl E Coyote having a safe dropped on his head is the same as Michael Meyers stabbing someone",1482717920891322371,[],244278345,themrd81,I.E. California ,1700,True,,,0.0,0.0,0.73,0.27,0.8176,positive,
2022-01-16,06:38:09,"@SCP2547 Mrrraow!

(Sorry, Cat is the closest language I know to Coyote. :3)",1482603061172314114,[],994748304603856897,arocoun,"Bay Area, CA",174,True,,,0.0,0.117,0.883,0.0,-0.1511,negative,
2022-01-16,03:01:46,"@quinncy Exactly!! How could anyone endanger their previous, beloved pet cat like that. Keep them indoors! Especially if they're dumb enough to try to take on a coyote.",1482548603268714501,[],891461818761134082,bgblueeyes,Northern CA,336,True,,,1.0,0.101,0.709,0.189,0.4788,positive,
2022-01-16,01:56:43,Check out this new painting that I uploaded to https://t.co/rmbKx7SlXE,1482532232585629698,[],792207762,zxling1,"San Francisco Bay Area, CA",6062,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-15,16:07:43,"This is what happens when you leave the front gate open.

A coyote is seen on the front lawn by the creek.🤨 https://t.co/BiKomcIMat",1482384008516288518,[],28803986,TrumpluvsObama,Northern California,33406,False,,,1.0,0.044,0.956,0.0,-0.0516,negative,
2022-01-15,12:02:51,I belong to the educated smart America. This looney tune is a charter member of the “Wiley Coyote rocket science” gang. https://t.co/gD1rAtmUPK,1482322385273430019,[],4745280949,LeslieEsc,Southern California ,18371,False,,,0.0,0.0,0.886,0.114,0.4019,positive,
2022-01-15,12:01:47,@patriottakes I belong to the educated smart America. This looney tune is a charter member of the “Wiley coyote rocket science” gang.,1482322115835555843,[],4745280949,LeslieEsc,Southern California ,18371,False,,,0.0,0.0,0.886,0.114,0.4019,positive,
2022-01-15,07:22:42,"More good news from Coyote Valley…
“…approximately 71 acres within a key corridor that connects the North Coyote Valley Conservation Area to the Coyote Valley Open Space Preserve.” https://t.co/Bvb7YwaBYH",1482251881363636224,[],20930376,PaulLedesma,Northern California,724,True,,,0.0,0.0,0.898,0.102,0.4927,positive,
2022-01-15,06:21:26,I had a feral cat I got in my house to Dave him from being a coyotes meal and that cat actually immediately my walls and wanted back outside. So I obliged him. https://t.co/1HLjkgpSXK,1482236465862307840,[],1013657498346065920,TheJForJoM,Sunny California ,3180,True,,,1.0,0.0,1.0,0.0,0.0,neutral,
2022-01-15,05:04:55,"can you believe the coyotes spent a couple years there like ""nah, dont worry. this sideways facing coyote head is the best logo we've ever made."" foolish.",1482217209577369601,[],1426769911,atrodorsus,"sj, ca",1211,True,,,1.0,0.101,0.636,0.263,0.7654,positive,
2022-01-14,22:06:59,"@atomcbombshell Coyote position, where I lay by the hole and howl.",1482112031780052994,[],1426689534037610498,Rickshaw_Power,"Visalia, CA",146,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-14,21:33:34,@Tristan_TheDino @huttser_coyote hold my tacos 😗,1482103620942192640,[],1161200359,UFOtekkie,"Bay Area, CA",2701,True,,,0.0,0.0,0.619,0.381,0.5719,positive,
2022-01-14,16:46:24,@dippedinpoison Get an air soft gun. It's enough to startle the coyote so you can get away with your pet with less risk to yourself.,1482031356016164865,[],896750740252770304,billytylerxxx,Southern California,1035,False,,,1.0,0.228,0.772,0.0,-0.6712,negative,
2022-01-13,23:31:25,"@Grimmy_Coyote was it Bottle Shock? I also thought that was a lot of fun, although they did take many liberties",1481770893307047936,[],731927372488839169,Glimmerstomp,"Bay Area, CA",3996,False,,,0.0,0.099,0.649,0.252,0.6124,positive,
2022-01-13,23:22:28,Less than a month away from our Coyote Baseball Dinner. If you are interested to hear about what’s been going on this is the perfect night to come out! Honoring the Legend @jksaldate9  All dudes who played from 13-16 what are you doing that night?  DM me for info! #MHSBaseball https://t.co/sV9Rr0J9Nf,1481768638981885952,['MHSBaseball'],875630900,JacksonLeach27,"Madera, CA",805,True,,,0.0,0.0,0.787,0.213,0.9133,positive,
2022-01-13,21:46:07,"He thinks I’m a tad nuts,… #wildlifephotography #coyote https://t.co/HvhW7h9SAr",1481744392603901953,"['wildlifephotography', 'coyote']",2779121137,LRameyPhotos,"Malibu, CA",342,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-13,21:44:56,The coyote eat more of our fruits than the proteins (rodents). The proteins are killing our fruit trees. Quandary… #wildlife #coyote #quandary #photography https://t.co/XTcEfxQhxv,1481744095714295808,"['wildlife', 'coyote', 'quandary', 'photography']",2779121137,LRameyPhotos,"Malibu, CA",342,True,,,0.0,0.161,0.839,0.0,-0.6597,negative,
2022-01-13,21:20:03,"@ashfall_coyote whoa😮

I avoided dipping (I wasn't THAT addicted that I needed a fix in the field when I couldn't smoke) but quit smoking before I went in and that lasted for like... all of a month once I was through the pipeline",1481737832431427585,[],496683392,SpotGideon,"Bay Area, CA ",5305,True,,,1.0,0.034,0.901,0.065,0.3716,positive,
2022-01-13,21:10:45,@ashfall_coyote mang nothing cures a hangover faster than doin' situps with some cope long cut bulging out your lower lip,1481735494077534209,[],496683392,SpotGideon,"Bay Area, CA ",5305,True,,,0.0,0.193,0.807,0.0,-0.5106,negative,
2022-01-13,06:43:04,Coyotes n crickets n shit keep me up,1481517133834059776,[],855300133,GrandePapacito,"BAY, ca",1176,True,,,0.0,0.34,0.66,0.0,-0.5574,negative,
2022-01-13,05:35:36,"Leafs had 46 SOG
Coyotes had 18 SOG

Guess who won?",1481500156574908416,[],1378934730637275138,Bofa_Bets,"SD, California",301,False,,,0.0,0.0,0.73,0.27,0.5719,positive,
2022-01-13,05:33:09,Coyotes beat the Laughs !! I blame the lads @4thLinePodcast  !! Elimination station strikes again !!!! https://t.co/XWp4gIy8H2,1481499537956954113,[],296496444,KestrelScott,Peoples Republic of California,251,True,,,0.0,0.261,0.602,0.138,-0.4344,negative,
2022-01-13,04:24:58,Maple leafs gonna lose to the 7-23 coyotes? Asking for a parlay,1481482381227794434,[],2182783165,TravBtalkinSHIT,"Bay Area, Ca",352,True,,,0.0,0.197,0.803,0.0,-0.4019,negative,
2022-01-12,20:21:28,🚨MHS Coyote Volleyball Tryout Dates🚨 #YoteVball #comebackstronger https://t.co/K5UmcszKLT,1481360701004283907,"['YoteVball', 'comebackstronger']",1233087665257320448,mhscoyotes,"Madera, CA",29,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-24,16:46:22,"Sure dogs, bark at the coyotes from 6-8am. But please lay around and snore now that I should be working.",1485655226757439489,[],193194968,Pagnificent,Southern California,582,False,,,0.0,0.0,0.796,0.204,0.5574,positive,
2022-01-24,15:59:31,@FOXWeatherDesk Hey there. Thanks for reaching out. DM Mr because I want to make sure the story behind this is reported correctly since clips like these can be taken out of context and used to promote unnecessary coyote vitriol.,1485643435398684673,[],251056368,pchrysafis,"Fresno, CA",4525,False,,,0.0,0.0,0.711,0.289,0.886,positive,
2022-01-24,05:54:20,@JordanMia7 Very cool. I have a story about coyotes and when I was a kid but you probably won’t like it,1485491137645187072,[],1335344795309371392,RearTodd,Northern California,6005,False,,,0.0,0.0,0.79,0.21,0.6183,positive,
2022-01-23,22:29:22,...the coyotes maintained a healthy distance from humans. https://t.co/s0Ia4MiEME,1485379158033068032,[],251056368,pchrysafis,"Fresno, CA",4525,False,,,1.0,0.0,0.748,0.252,0.4019,positive,
2022-01-23,22:29:14,Secure the trashcans and educate the club and patrons. I held four workshops on hazing the coyotes and securing trash. I last check on them 2021. The coyotes( or likely their descendants) were still there and so were the ground squirrels. No attacks on pets or patrons and... https://t.co/XUzr7X3ZSv,1485379120833781767,[],251056368,pchrysafis,"Fresno, CA",4525,False,,,1.0,0.0,0.866,0.134,0.7274,positive,
2022-01-23,22:29:13,The reality was pretty simple. Golf courses make for good ground squirrel habitat and as consequence coyotes liked hanging out in those areas. Free access to the trash cans didn't help either and neither did the outdoor cats found around the neighborhood.  The solution? https://t.co/msHgAXSQZI,1485379117201510401,[],251056368,pchrysafis,"Fresno, CA",4525,False,,,0.0,0.04,0.699,0.26,0.9051,positive,
2022-01-23,22:29:12,These images were from a golf course that I worked on. Patrons (and subsequently the club) were worried that the coyotes were getting to habituated to the people there and that it might be a safety concern. This was my first case of HWC and also my first coyote sighting. https://t.co/tgtYqhIPmI,1485379112512286722,[],251056368,pchrysafis,"Fresno, CA",4525,False,,,0.0,0.041,0.907,0.052,0.1531,positive,
2022-01-23,22:19:01,Coyotes in the mirror may  be closer than they appear.  More often than not they notice you before you notice them. https://t.co/jDEuhZyjjp,1485376551898083328,[],251056368,pchrysafis,"Fresno, CA",4525,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-23,20:44:53,@asa_bruss @HumanProgress Coyotes are spreading because they’re filling a niche stray dogs used to,1485352863807119368,[],4448866933,irvineredneck,"OC, CA",76,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-23,19:04:33,"Small felt coyote soft sculpture, stuffed coyote figure, stuffed felt animal https://t.co/yeleCrdYXC via @Etsy",1485327612012421122,[],219439931,lklee35912,Northern California,23,False,,,1.0,0.0,1.0,0.0,0.0,neutral,
2022-01-23,18:26:10,Coyote Swap Hooker Blackheart Headers Fitment - Foxbody With 6r80 Automa... https://t.co/H5pY1fcLU7 via @YouTube https://t.co/qai3q1ih56,1485317953293729792,[],77397670,Rocknchop,"The Bay Area, California",626,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-23,18:22:30,"@ammocrypta @glinch72 @B_Bolshevik100 @Jaisans @0Sundance @TWTThisIsNow @Mark_A_Lunn @S_D_Mannix @Ceist8 @rosmadiwahab @Robert76907841 @BolzmannMichael @ChrisBBacon3 @Anvndarnamn5 @EricWil06256732 @Climatehope2 @ProfMickWilson @Willard1951 @FillmoreWhite @EthonRaptor @flyonthewall182 @TommyLambertOKC @KCTaz @TheDisproof @ncdave4life @RobMeekel @Data79504085 @JohnDublin10 @NonlinearDarren @AristotleMrs @BridgetHolmstro @BrknMan @Stephen90045069 @FChecker76 @dan613 @GregTruman4 @GregCoo85844909 @25_cycle @don85375 @ZSRenn @1tsakeeper @LizHersch1 @JustThi30117912 @gregchoat @NickMcGinley1 @cieloyla @BradPKeyes @JSegor @jwickers @PeterMayfitz &gt; prairie dog warning calls, etc.

Here’s a good example of that. A little late for this prairie dog, but all the squeaking alerted me in time to record this video of a coyote carrying off his prairie dog snack. (Location: Red-tailed Hawk Park in Aurora, CO.) https://t.co/l1W4hXNfuc",1485317028651036672,[],17079503,Moderna5G_666,Southern California,1571,True,,,0.0,0.017,0.963,0.02,0.0644,positive,
2022-01-23,16:24:31,I once tried to save a dog on the side of the road but the COYOTE wouldn’t get in my car. 😬 https://t.co/9HUFLLav9T,1485287337424678913,[],33025391,JodyWHL,Southern California,3088,True,,,1.0,0.114,0.809,0.077,-0.25,negative,
2022-01-23,08:17:12,@TenebalMor Also had to slam my breaks outside of SJSU closer to the foothills for a coyote crossing the street.,1485164701617045506,[],307217724,JacksonMoore247,"Fresno, CA",3906,False,,,1.0,0.12,0.88,0.0,-0.3818,negative,
2022-01-23,08:16:20,"@TenebalMor Sam Boyd Stadium and the Rose Bowl. At Sam Boyd there was a pack of howling coyotes that I believe could be heard through my phone during the postgame show with Tony D that night 😂. Coyotes outside the Rose Bowl looked as big as wolves, not like the Valley coyotes I’ve seen lol",1485164484675072000,[],307217724,JacksonMoore247,"Fresno, CA",3906,False,,,1.0,0.061,0.838,0.101,0.5559,positive,
2022-01-23,08:10:45,"I've had run-ins with coyotes in two different massive, trash-strewn parking lots and on the drive home from a third. https://t.co/QfxYQnqggg",1485163076160679937,[],307217724,JacksonMoore247,"Fresno, CA",3906,False,,,1.0,0.0,1.0,0.0,0.0,neutral,
2022-01-23,05:02:03,@Mayoisstillspi1 You mean for hand delivering those Wiley Coyote gym bags.,1485115589949493250,[],1426689534037610498,Rickshaw_Power,"Visalia, CA",200,False,,,0.0,0.0,0.758,0.242,0.4939,positive,
2022-01-23,03:55:47,@ZuzuOnFire I'm thinking something along the lines of a sulcata. But I'd have to build an enclosed pen or something because I have coyotes and bobcats and raccoons and even the occasional mountain lion in my neighborhood.,1485098912452988928,[],69833091,uscpsycho,Southern California,12687,True,,,1.0,0.0,1.0,0.0,0.0,neutral,
2022-01-23,01:57:58,@CassanYes21 I don’t think it works that way. They are lucky the coyotes have the worst goalies in the league lol,1485069266101489666,[],3245705036,AadamK97,"Fresno, CA",202,True,,,0.0,0.148,0.65,0.202,0.128,positive,
2022-01-23,01:53:13,@CassanYes21 Imagine getting outchanced by the coyotes. Tough scene.,1485068069319806978,[],3245705036,AadamK97,"Fresno, CA",202,True,,,0.0,0.158,0.842,0.0,-0.128,negative,
2022-01-22,20:54:13,@FjbRooster Guard puppy. I pity the coyotes and turkeys,1484992822264557570,[],4085252533,funkadunk99,Northern California,616,False,,,0.0,0.216,0.784,0.0,-0.296,negative,
2022-01-22,20:24:39,Coyote Swaps Introduction To My Foxbody Coyote Swaps &amp; Customer Car I Am... https://t.co/26OOndpPAs via @YouTube https://t.co/M1OFQu2pnl,1484985382496137216,[],77397670,Rocknchop,"The Bay Area, California",626,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-22,17:18:00,Check out this new painting that I uploaded to #storytelling #art https://t.co/TbCH3mqEhM,1484938409135067136,"['storytelling', 'art']",792207762,zxling1,"San Francisco Bay Area, CA",6056,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-22,17:10:00,Check out this new painting that I uploaded to #storytelling #art https://t.co/8zJOCB14qn,1484936395839836163,"['storytelling', 'art']",792207762,zxling1,"San Francisco Bay Area, CA",6056,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-22,08:20:42,"@ocean251328 The Earth and all it's produced, from the moss covered rocks down at the river to the movies I can watch on my phone... The wind blowing the leaves around on a chilly evening to the howls of the coyotes on a bright moonlit summers night, all these things and more I need to live.",1484803193519239169,[],1350041798836588544,MurkwaterJohn,Northern California,452,False,,,0.0,0.0,0.95,0.05,0.4404,positive,
2022-01-22,08:01:02,"@BadMojo1964 @itsKatieJLester @Schwarzenegger OMG Steve. If you like Mel Brooks’ stuff, you gotta check it out!
It is super cheesy and campy over the top (almost cartoonish in nature and story) but fun AF!!

It’s basically like roadrunner vs coyote w/Kirk Douglas as “The Villian” (aka coyote) &amp; it’s got @TheAnnMargret in it!",1484798243137486848,[],1355917827052457987,AndreaTwitmo,"Clovis, CA",12272,False,,,0.0,0.0,0.768,0.232,0.9256,positive,
2022-01-22,04:30:42,@coyote_witch I thank you on your hair's behalf.,1484745313390776323,[],35733750,medicalmaryjane,Outta My Mind,2429,True,,,0.0,0.0,0.737,0.263,0.3612,positive,
2022-01-22,01:49:49,COYOTE COUNTRY! Let’s pack Memorial Stadium this SUNDAY for EL CLÁSICO against Madera South. @ladyyotesoccer kickoff at 3:00 with varsity boys to follow at 5:00. MHS STUDENTS GET IN FOR $1! #VamosYotes https://t.co/eqK9OBHn99,1484704823903612935,['VamosYotes'],4456497614,MHSCoyoteSoccer,"Madera, CA",395,True,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-22,00:00:57,@Doc_Coyote What,1484677426550493185,[],533396375,casadeshwang,Southern California,236,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-21,20:42:50,@SCP2547 coyote's choice for quality subs,1484627570918187008,[],3122343036,bonesnakin,Northern California,264,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-21,20:11:00,"Coyote Thing:
Eat an whole TV dinner without a fork",1484619559009062912,[],3122343036,bonesnakin,Northern California,264,False,,,0.0,0.0,1.0,0.0,0.0,neutral,
2022-01-21,20:00:01,"Coyotes give the warmest hugs! 
🐺:@KoidelCoyote
📸:GeskyHusky https://t.co/Xlp2sYsIvG",1484616793658249216,[],745483050780221440,mufflepup,"Bay Area, CA",4208,False,,,0.0,0.0,0.592,0.408,0.7345,positive,
2022-01-21,17:35:16,Is this rescue a dog or coyote? You be the judge. https://t.co/giMG5aJzFL,1484580366518300674,[],12334212,MercedSunStar,"Merced, CA",7818,True,,,0.0,0.0,0.769,0.231,0.5106,positive,
