"","id","county","x.cen","y.cen","xmin","xmax","ymin","ymax","sqkm","inclusion","ppt"
"1402",1402,"TUOLUMNE",21023.41877722,35070.87278788,-119.816585400138,-119.701759348141,38.2865031192493,38.3766890096689,100,1,1575.41715494792
"1403",1403,"TUOLUMNE",31023.41877722,35070.87278788,-119.702119425514,-119.58715587978,38.2861661780315,38.3764603973125,100,1,1361.62432996962
"1404",1404,"MONO",41023.41877722,35070.87278788,-119.587654319307,-119.472553617884,38.285720630508,38.3761230444935,100,1,824.147113715278
"1405",1405,"MONO",51023.41877722,35070.87278788,-119.473190415201,-119.357952897328,38.2851664786455,38.3756769527081,100,1,657.152333577474
"1406",1406,"MONO",61023.41877722,35070.87278788,-119.358728046859,-119.243354052958,38.2845037248902,38.3751221239341,99.9999999999999,0.999999999999999,512.033888753255
"1407",1407,"MONO",71023.41877722,35070.87278788,-119.244267547916,-119.12875741959,38.2837323721675,38.3744585606318,100,1,396.745186134621
"1408",1408,"MONO",80228.3577490085,34184.385065845,-119.129809251977,-119.014932729179,38.2828524238818,38.3736862657433,76.2365707595739,0.762365707595739,502.300425502232
"1409",1409,"SONOMA",-248966.373638358,25080.8956690306,-122.906276110115,-122.788547939624,38.1621254650117,38.2545532966173,99.7885720388315,0.997885720388315,1003.69588623047
"1410",1410,"SONOMA",-238976.58122278,25070.87278788,-122.791912737764,-122.674314130014,38.1646358764286,38.2571477182129,100,1,966.254196166992
"1411",1411,"SONOMA",-228976.58122278,25070.87278788,-122.677541237724,-122.560072552902,38.1672271477458,38.259633661433,100,1,786.439901123047
"1412",1412,"SONOMA",-218976.58122278,25070.87278788,-122.563161942042,-122.445823539274,38.1697100720255,38.2620111153316,100,1,784.596399536133
"1413",1413,"SONOMA",-208976.58122278,25070.87278788,-122.448775182903,-122.331567420249,38.1720846383837,38.2642800694379,100,1,629.427222357856
"1414",1414,"NAPA",-198976.58122278,25070.87278788,-122.334381292623,-122.217304527068,38.1743508364091,38.2664405137568,100,1,601.630601196289
"1415",1415,"SOLANO",-188976.58122278,25070.87278788,-122.219980603641,-122.10303519109,38.1765086561637,38.2684924387695,100,1,617.925999145508
"1416",1416,"SOLANO",-178976.58122278,25070.87278788,-122.105573448515,-121.988759743787,38.1785580881825,38.2704358354333,100,1,537.403599243164
"1417",1417,"SOLANO",-168976.58122278,25070.87278788,-121.991160159916,-121.874478516738,38.1804991234743,38.2722706951824,100,1,461.472100219727
"1418",1418,"SOLANO",-158976.58122278,25070.87278788,-121.876741070623,-121.76019184162,38.1823317535219,38.2739970099278,100,1,450.414778306749
"1419",1419,"SOLANO",-148976.58122278,25070.87278788,-121.762316513516,-121.645900050209,38.1840559702825,38.2756147720579,100,1,421.154699401855
"1420",1420,"SOLANO",-138976.58122278,25070.87278788,-121.647886821569,-121.531603474366,38.1856717661876,38.2771239744386,100,1,434.384499511719
"1421",1421,"SAN JOAQUIN",-128976.58122278,25070.87278788,-121.533452327848,-121.417302446038,38.1871791341436,38.2785246104135,99.9999999999999,0.999999999999999,442.360401000977
"1422",1422,"SAN JOAQUIN",-118976.58122278,25070.87278788,-121.419013365501,-121.302997297249,38.1885780675322,38.2798166738044,100,1,443.805223253038
"1423",1423,"SAN JOAQUIN",-108976.58122278,25070.87278788,-121.304570267755,-121.188688360095,38.1898685602102,38.2810001589111,100,1,472.889700927734
"1424",1424,"SAN JOAQUIN",-98976.58122278,25070.87278788,-121.190123367909,-121.074375966739,38.1910506065097,38.2820750605119,100,1,486.646799316406
"1425",1425,"SAN JOAQUIN",-88976.58122278,25070.87278788,-121.075672999329,-120.960060449402,38.1921242012389,38.2830413738638,100,1,509.89079864502
"1426",1426,"CALAVERAS",-78976.58122278,25070.87278788,-120.961219495442,-120.84574214036,38.1930893396816,38.2838990947022,100,1,553.50309753418
"1427",1427,"CALAVERAS",-68976.58122278,25070.87278788,-120.846763189729,-120.73142137194,38.1939460175977,38.2846482192419,100,1,659.699110243056
"1428",1428,"CALAVERAS",-58976.58122278,25070.87278788,-120.732304415719,-120.61709847651,38.1946942312232,38.2852887441763,100,1,757.737798461914
"1429",1429,"CALAVERAS",-48976.58122278,25070.87278788,-120.617843506986,-120.502773786475,38.1953339772705,38.2858206666783,100,1,912.992097167969
"1430",1430,"CALAVERAS",-38976.58122278,25070.87278788,-120.50338079714,-120.388447634273,38.1958652529286,38.2862439843998,100,1,1057.2998046875
"1431",1431,"TUOLUMNE",-28976.58122278,25070.87278788,-120.388916619825,-120.274120352364,38.1962880558626,38.286558695472,100,1,1237.84810546875
"1432",1432,"TUOLUMNE",-18976.58122278,25070.87278788,-120.274451308707,-120.159792273231,38.1966023842145,38.2867647985056,100,1,1251.37254774306
"1433",1433,"TUOLUMNE",-8976.58122278,25070.87278788,-120.159985197474,-120.045463729371,38.1968082366029,38.2868622925909,100,1,1204.5216027832
"1434",1434,"TUOLUMNE",1023.41877722,25070.87278788,-120.045518619828,-119.931051909478,38.1968945103471,38.2868622925909,100,1,1219.14790161133
"1435",1435,"TUOLUMNE",11023.41877722,25070.87278788,-119.931135053287,-119.816585400138,38.1967749313237,38.2868511772972,100,1,1582.95410400391
"1436",1436,"TUOLUMNE",21023.41877722,25070.87278788,-119.816806577485,-119.702119425514,38.1965468755785,38.2867314526739,100,1,1532.01988661024
"1437",1437,"TUOLUMNE",31023.41877722,25070.87278788,-119.702478634469,-119.587654319307,38.1962103441138,38.2865031192493,100,1,1539.09120239258
"1438",1438,"MONO",41023.41877722,25070.87278788,-119.588151556731,-119.473190415201,38.1957653384084,38.2861661780315,100,1,1122.12759460449
"1439",1439,"MONO",51023.41877722,25070.87278788,-119.47382567675,-119.358728046859,38.1952118604182,38.285720630508,100,1,803.920401000977
"1440",1440,"MONO",61023.41877722,25070.87278788,-119.359501326984,-119.244267547916,38.1945499125752,38.2851664786455,99.9999999999999,0.999999999999999,357.22890045166
"1441",1441,"MONO",71023.41877722,25070.87278788,-119.245178839864,-119.129809251977,38.1937794977882,38.2845037248902,100,1,356.074776543511
"1442",1442,"MONO",81023.41877722,25070.87278788,-119.130858547787,-119.015353492605,38.1929006194423,38.2837323721675,100,1,449.188398742676
"1443",1443,"MONO",90458.2784456784,24459.29370732,-119.016540783115,-118.901600476117,38.1919132813989,38.2828524238818,84.1243877927564,0.841243877927564,315.343087655527
"1444",1444,"MARIN",-256725.161604678,14572.3822580029,-122.979530172008,-122.899279620732,38.0700611811678,38.1616327823966,50.9965041091251,0.509965041091251,831.821541419396
"1445",1445,"MARIN",-248665.290379513,14980.9346490383,-122.902121894845,-122.785191239863,38.0720227481887,38.1646358764286,87.7949585686005,0.877949585686005,964.009365419798
"1446",1446,"MARIN",-238976.58122278,15070.87278788,-122.788547939624,-122.671094789831,38.0747190883418,38.1672271477458,100,1,1078.40910461426
"1447",1447,"SONOMA",-228976.58122278,15070.87278788,-122.674314130014,-122.556990600298,38.0773072234994,38.1697100720255,100,1,994.126800537109
"1448",1448,"SONOMA",-218976.58122278,15070.87278788,-122.560072552902,-122.442879001063,38.0797871423697,38.1720846383837,100,1,695.646500244141
"1449",1449,"SONOMA",-208976.58122278,15070.87278788,-122.445823539274,-122.328760322051,38.0821588341306,38.1743508364091,100,1,592.260108778212
"1450",1450,"SOLANO",-198976.58122278,15070.87278788,-122.331567420249,-122.21463489331,38.08442228843,38.1765086561637,100,1,555.403801879883
"1451",1451,"SOLANO",-188976.58122278,15070.87278788,-122.217304527068,-122.100503045008,38.0865774953862,38.1785580881825,100,1,579.029698486328
"1452",1452,"SOLANO",-178976.58122278,15070.87278788,-122.10303519109,-121.986365107422,38.0886244455879,38.1804991234743,100,1,467.89309967041
"1453",1453,"SOLANO",-168976.58122278,15070.87278788,-121.988759743787,-121.872221410936,38.0905631300952,38.1823317535219,100,1,435.670598754883
"1454",1454,"SOLANO",-158976.58122278,15070.87278788,-121.874478516738,-121.758072286034,38.092393540439,38.1840559702825,100,1,434.874332004123
"1455",1455,"SOLANO",-148976.58122278,15070.87278788,-121.76019184162,-121.643918063293,38.0941156686223,38.1856717661876,100,1,429.368100280762
"1456",1456,"SAN JOAQUIN",-138976.58122278,15070.87278788,-121.645900050209,-121.529759073381,38.0957295071196,38.1871791341436,100,1,411.250499572754
"1457",1457,"SAN JOAQUIN",-128976.58122278,15070.87278788,-121.531603474366,-121.415595647048,38.0972350488777,38.1885780675322,99.9999999999998,0.999999999999998,407.55929901123
"1458",1458,"SAN JOAQUIN",-118976.58122278,15070.87278788,-121.417302446038,-121.301428115119,38.0986322873156,38.1898685602102,100,1,436.726555379232
"1459",1459,"SAN JOAQUIN",-108976.58122278,15070.87278788,-121.302997297249,-121.187256808495,38.0999212163251,38.1910506065097,100,1,462.636698608398
"1460",1460,"SAN JOAQUIN",-98976.58122278,15070.87278788,-121.188688360095,-121.073082058138,38.1011018302708,38.1921242012389,100,1,459.814197692871
"1461",1461,"SAN JOAQUIN",-88976.58122278,15070.87278788,-121.074375966739,-120.958904195073,38.10217412399,38.1930893396816,100,1,470.345101013184
"1462",1462,"SAN JOAQUIN",-78976.58122278,15070.87278788,-120.960060449402,-120.844723550378,38.1031380927934,38.1939460175977,100,1,511.895000305176
"1463",1463,"CALAVERAS",-68976.58122278,15070.87278788,-120.84574214036,-120.730540455179,38.1039937324651,38.1946942312232,100,1,642.819885932075
"1464",1464,"CALAVERAS",-58976.58122278,15070.87278788,-120.73142137194,-120.616355240645,38.1047410392625,38.1953339772705,100,1,778.444700317383
"1465",1465,"CALAVERAS",-48976.58122278,15070.87278788,-120.61709847651,-120.502168237983,38.1053800099166,38.1958652529286,100,1,809.72200012207
"1466",1466,"TUOLUMNE",-38976.58122278,15070.87278788,-120.502773786475,-120.387979778429,38.1059106416323,38.1962880558626,100,1,980.881300048828
"1467",1467,"TUOLUMNE",-28976.58122278,15070.87278788,-120.388447634273,-120.273790193247,38.1063329320882,38.1966023842145,99.9999999999999,0.999999999999999,1053.41060119629
"1468",1468,"TUOLUMNE",-18976.58122278,15070.87278788,-120.274120352364,-120.159599813718,38.1066468794366,38.1968082366029,100,1,1107.56033393012
"1469",1469,"TUOLUMNE",-8976.58122278,15070.87278788,-120.159792273231,-120.045408971139,38.1068524823042,38.1969056121231,100,1,1114.33810302734
"1470",1470,"TUOLUMNE",1023.41877722,15070.87278788,-120.045463729371,-119.931135053287,38.1069386514722,38.1969056121231,100,1,1241.55370239258
"1471",1471,"TUOLUMNE",11023.41877722,15070.87278788,-119.931217996813,-119.816806577485,38.1068192173957,38.1968945103471,100,1,1471.13060058594
"1472",1472,"TUOLUMNE",21023.41877722,15070.87278788,-119.817027222046,-119.702478634469,38.1065914380842,38.1967749313237,100,1,1502.44910617405
"1473",1473,"TUOLUMNE",31023.41877722,15070.87278788,-119.702836978142,-119.588151556731,38.1062553145344,38.1965468755785,100,1,1649.65329833984
"1474",1474,"TUOLUMNE",41023.41877722,15070.87278788,-119.588647596394,-119.47382567675,38.1058108482167,38.1962103441138,100,1,1457.42800170898
"1475",1475,"TUOLUMNE",51023.41877722,15070.87278788,-119.47445940808,-119.359501326984,38.1052580410758,38.1957653384084,100,1,1076.11139465332
"1476",1476,"MONO",61023.41877722,15070.87278788,-119.360272744459,-119.245178839864,38.10459689553,38.1952118604182,99.9999999999999,0.999999999999999,606.847102050781
"1477",1477,"MONO",71023.41877722,15070.87278788,-119.246087936762,-119.130858547787,38.1038274144714,38.1945499125752,100,1,448.405890570747
"1478",1478,"MONO",81023.41877722,15070.87278788,-119.131905316187,-119.016540783115,38.1029496012662,38.1937794977882,100,1,352.410499572754
"1479",1479,"MONO",91023.41877722,15070.87278788,-119.017725213896,-118.902225878162,38.1019634597536,38.1929006194423,100,1,284.005001373291
"1480",1480,"MONO",100665.758460994,14693.7336538085,-118.903547961006,-118.788506585563,38.1008689942465,38.1919132813989,90.6309220976361,0.906309220976361,260.429774766558
"1481",1481,"MARIN",-248253.593961582,6063.81967257894,-122.899279620732,-122.781842609288,37.9842149132434,38.0747190883418,75.264087353893,0.75264087353893,965.166971842448
"1482",1482,"MARIN",-238976.58122278,5070.87278788,-122.785191239863,-122.66788318917,37.9848027059603,38.0773072234994,100,1,1027.9699029541
"1483",1483,"MARIN",-228976.58122278,5070.87278788,-122.671094789831,-122.553916057419,37.9873877190009,38.0797871423697,100,1,1121.48950134277
"1484",1484,"MARIN",-218976.58122278,5070.87278788,-122.556990600298,-122.439941542649,37.9898646459202,38.0821588341306,100,1,747.167299194336
"1485",1485,"SONOMA",-208976.58122278,5070.87278788,-122.442879001063,-122.3259599736,37.9922334759573,38.08442228843,100,1,596.584998914931
"1486",1486,"SOLANO",-198976.58122278,5070.87278788,-122.328760322051,-122.211971679133,37.994494198819,38.0865774953862,100,1,527.293798522949
"1487",1487,"SOLANO",-188976.58122278,5070.87278788,-122.21463489331,-122.097976988228,37.9966468046795,38.0886244455879,100,1,535.824999694824
"1488",1488,"SOLANO",-178976.58122278,5070.87278788,-122.100503045008,-121.983976229974,37.998691284181,38.0905631300952,100,1,444.002299499512
"1489",1489,"SOLANO",-168976.58122278,5070.87278788,-121.986365107422,-121.869969733567,38.0006276284341,38.092393540439,100,1,436.693599243164
"1490",1490,"SOLANO",-158976.58122278,5070.87278788,-121.872221410936,-121.7559578283,38.002455829018,38.0941156686223,100,1,389.201555040148
"1491",1491,"SOLANO",-148976.58122278,5070.87278788,-121.758072286034,-121.641940843563,38.0041758779809,38.0957295071196,100,1,387.220598754883
"1492",1492,"SAN JOAQUIN",-138976.58122278,5070.87278788,-121.643918063293,-121.527919108831,38.0057877678401,38.0972350488777,100,1,362.095500183105
"1493",1493,"SAN JOAQUIN",-128976.58122278,5070.87278788,-121.529759073381,-121.413892953664,38.0072914915824,38.0986322873156,99.9999999999999,0.999999999999999,357.968199768066
"1494",1494,"SAN JOAQUIN",-118976.58122278,5070.87278788,-121.415595647048,-121.299862707697,38.0086870426642,38.0999212163251,100,1,414.141555107964
"1495",1495,"SAN JOAQUIN",-108976.58122278,5070.87278788,-121.301428115119,-121.185828700636,38.0099744150119,38.1011018302708,100,1,437.727099914551
"1496",1496,"SAN JOAQUIN",-98976.58122278,5070.87278788,-121.187256808495,-121.071791262255,38.011153603022,38.10217412399,100,1,431.561499633789
"1497",1497,"SAN JOAQUIN",-88976.58122278,5070.87278788,-121.073082058138,-120.957750722383,38.0122246015613,38.1031380927934,100,1,428.856799621582
"1498",1498,"STANISLAUS",-78976.58122278,5070.87278788,-120.958904195073,-120.843707410906,38.0131874059671,38.1039937324651,100,1,466.618200683594
"1499",1499,"CALAVERAS",-68976.58122278,5070.87278788,-120.844723550378,-120.729661657757,38.0140420120473,38.1047410392625,100,1,639.354222954644
"1500",1500,"CALAVERAS",-58976.58122278,5070.87278788,-120.730540455179,-120.615613792913,38.0147884160805,38.1053800099166,100,1,762.056500244141
"1501",1501,"CALAVERAS",-48976.58122278,5070.87278788,-120.616355240645,-120.501564146386,38.0154266148165,38.1059106416323,100,1,791.750399169922
"1502",1502,"TUOLUMNE",-38976.58122278,5070.87278788,-120.502168237983,-120.387513048218,38.0159566054759,38.1063329320882,100,1,873.427301025391
"1503",1503,"TUOLUMNE",-28976.58122278,5070.87278788,-120.387979778429,-120.27346082848,38.0163783857503,38.1066468794366,100,1,1103.48570007324
"1504",1504,"TUOLUMNE",-18976.58122278,5070.87278788,-120.273790193247,-120.159407817257,38.0166919538029,38.1068524823042,100,1,1061.82055528429
"1505",1505,"TUOLUMNE",-8976.58122278,5070.87278788,-120.159599813718,-120.045354344654,38.0168973082679,38.1069497397912,100,1,1151.45919677734
"1506",1506,"TUOLUMNE",1023.41877722,5070.87278788,-120.045408971139,-119.931217996813,38.0169833733285,38.1069497397912,100,1,1234.57619628906
"1507",1507,"TUOLUMNE",11023.41877722,5070.87278788,-119.931300740778,-119.817027222046,38.0168640835492,38.1069386514722,100,1,1254.49690185547
"1508",1508,"TUOLUMNE",21023.41877722,5070.87278788,-119.817247335743,-119.702836978142,38.0166365794325,38.1068192173957,100,1,1360.6192179362
"1509",1509,"TUOLUMNE",31023.41877722,5070.87278788,-119.703194459656,-119.588647596394,38.0163008619694,38.1065914380842,100,1,1502.31960327148
"1510",1510,"TUOLUMNE",41023.41877722,5070.87278788,-119.589142442618,-119.47445940808,38.015856932622,38.1062553145344,100,1,1531.51049926758
"1511",1511,"TUOLUMNE",51023.41877722,5070.87278788,-119.475091614713,-119.360272744459,38.0153047933238,38.1058108482167,100,1,1279.19029174805
"1512",1512,"TUOLUMNE",61023.41877722,5070.87278788,-119.361042306005,-119.246087936762,38.0146444464796,38.1052580410758,99.9999999999999,0.999999999999999,967.360000610352
"1513",1513,"MONO",71023.41877722,5070.87278788,-119.24699484653,-119.131905316187,38.0138758949651,38.10459689553,100,1,552.755889553494
"1514",1514,"MONO",81023.41877722,5070.87278788,-119.132949566296,-119.017725213896,38.0129991421271,38.1038274144714,100,1,321.127900085449
"1515",1515,"MONO",91023.41877722,5070.87278788,-119.018906795268,-118.903547961006,38.0120141917831,38.1029496012662,100,1,301.377700500488
